962		7	66		2	0	1067
963		7	67		2	1	1190
964		7	68		2	0	1068
965		7	69		2	1	1189
966		7	70		2	0	1069
967		7	71		2	1	1188
968		7	72		2	0	1070
969		7	73		2	1	1187
970		7	74		2	0	1071
971		7	75		2	1	1186
972		7	76		2	0	1072
973		7	77		2	1	1185
974		7	78		2	0	1073
975		7	79		2	1	1184
976		7	80		2	1	1201
977		7	81		2	0	1058
978		7	82		2	1	1200
979		7	83		2	0	1059
980		7	84		2	1	1199
981		7	85		2	0	1060
982		7	86		2	1	1198
983		7	87		2	0	1061
984		7	88		2	1	1197
985		7	89		2	0	1062
986		7	90		2	1	1196
987		7	91		2	0	1063
988		7	92		2	1	1195
989		7	93		2	0	1064
990		7	94		2	1	1194
991		7	95		2	1	1193
992		7	96		2	0	1074
993		7	97		2	2	1397
994		7	98		2	2	1396
995		7	99		2	2	1399
996		7	100		2	2	1398
997		7	101		2	2	1401
998		7	102		2	2	1400
999		7	103		2	2	1403
1000		7	104		2	2	1402
1001		7	105		2	2	1405
1002		7	106		2	2	1404
1003		7	107		2	2	1407
1004		7	108		2	2	1406
1005		7	109		2	2	1409
1006		7	110		2	2	1408
1007		7	111		2	0	1066
1008		7	112		2	0	1065
1009		7	113		2	2	1411
1010		7	114		2	2	1410
1011		7	115		2	2	1413
1012		7	116		2	2	1412
1013		7	117		2	2	1415
1014		7	118		2	2	1414
1015		7	119		2	2	1417
1016		7	120		2	2	1416
1017		7	121		2	2	1419
1018		7	122		2	2	1418
1019		7	123		2	2	1421
1020		7	124		2	2	1420
1021		7	125		2	2	1423
1022		7	126		2	2	1422
1023		7	127		2	0	1057
1024		8	0		0	1	266
1025		8	1		0	0	87
1026		8	2		0	1	265
1027		8	3		0	0	88
1028		8	4		0	1	264
1029		8	5		0	0	89
1030		8	6		0	1	263
1031		8	7		0	0	90
1032		8	8		0	1	262
1033		8	9		0	0	91
1034		8	10		0	1	261
1035		8	11		0	0	92
1036		8	12		0	1	260
1037		8	13		0	0	93
1038		8	14		0	1	259
1039		8	15		0	1	258
1040		8	16		0	1	257
1041		8	17		0	1	256
1042		8	18		0	0	96
1043		8	19		0	1	255
1044		8	20		0	0	97
1045		8	21		0	1	254
1046		8	22		0	0	98
1047		8	23		0	1	253
1048		8	24		0	0	99
1049		8	25		0	1	252
1050		8	26		0	0	100
1051		8	27		0	1	251
1052		8	28		0	0	101
1053		8	29		0	1	250
1054		8	30		0	0	102
1055		8	31		0	1	249
1056		8	32		0	0	94
1057		8	33		0	2	496
1058		8	34		0	2	497
1059		8	35		0	2	494
1060		8	36		0	2	495
1061		8	37		0	2	492
1062		8	38		0	2	493
1063		8	39		0	2	490
1064		8	40		0	2	491
1065		8	41		0	2	488
1066		8	42		0	2	489
1067		8	43		0	2	486
1068		8	44		0	2	487
1069		8	45		0	2	484
1070		8	46		0	2	485
1071		8	47		0	0	86
1072		8	48		0	0	103
1073		8	49		0	2	510
1074		8	50		0	2	511
